what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1214417970511
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ResourceNavigator,1214417974395
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1214417978810
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ResourceNavigator,1214417991602
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214417997452
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418077729
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418078135
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1214418113017
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418123063
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418130629
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418138585
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418138585
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418138694
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418695121
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.refresh,1214418698007
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214418707102
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1214418707336
stopped,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1214418707336
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.0.v20080619-1900,org.eclipse.mylyn.java.tasks,1214418707336
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1214418707336
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1214418707336
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1214418707336
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1214418707336
stopped,bundle,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui,1214418707351
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.ui,1214418707367
