what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1214430403012
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ResourceNavigator,1214430412856
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430424665
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1214430427036
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430427161
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430427161
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430432684
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430433916
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430433932
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430436911
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430439516
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430439532
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430448736
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430450124
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430450140
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430457893
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430459188
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430459204
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430463322
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430464539
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430464539
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430468564
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1214430470108
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1214430470155
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1214430476644
